0,04-07-2025 20:24:49,Hardware monitoring log v1.6,,,,,,,,,,,,,,
1,04-07-2025 20:24:49,NVIDIA GeForce RTX 2070,,,,,,,,,,,,,,
2,04-07-2025 20:24:49,GPU temperature,GPU usage,Framerate,BUS usage,Memory usage,Memory clock,Power percent,Power,Fan speed,No load limit,CPU temperature,CPU8 usage,CPU usage,CPU power,RAM usage
80,04-07-2025 20:31:56,74,96,144.6,5,4884.375,7000.98,98,174.947,54,0,80,63.581,64.994,89.291,15260
80,04-07-2025 20:31:57,74,99,112.6,5,4940.461,7000.98,101,171.707,54,0,72,44.813,47.183,72.232,15286
80,04-07-2025 20:31:58,75,79,140.7,4,5059.031,7000.98,96,172.015,54,0,72,56.494,51.794,73.678,15137
80,04-07-2025 20:31:59,75,99,138.5,5,5114.586,7000.98,98,175.579,54,0,74,52.061,46.81,70.308,15148
80,04-07-2025 20:32:00,75,98,142.3,4,5121.43,7000.98,102,173.427,54,0,76,54.263,53.964,77.362,15172
80,04-07-2025 20:32:01,75,99,143.4,4,5121.992,7000.98,95,173.249,55,0,86,64.575,60.463,88.267,15221
80,04-07-2025 20:32:02,76,99,143.6,4,5109.273,7000.98,97,174.939,55,0,72,56.422,46.114,68.732,15181
80,04-07-2025 20:32:03,76,99,143,4,5108.148,7000.98,102,164.2,55,0,71,40.475,37.248,56.473,15148
80,04-07-2025 20:32:04,74,98,142.9,4,5108.648,7000.98,37,123.79,55,0,73,35.877,36.824,53.497,15088
80,04-07-2025 20:32:05,69,87,N/A,3,1329.195,7000.98,35,63.08,55,0,79,25.354,34.997,55.578,14222
80,04-07-2025 20:32:06,67,8,N/A,0,1341.883,5000.98,20,36.206,55,1,73,50.523,48.318,71.578,12583
80,04-07-2025 20:32:07,65,5,N/A,0,1326.57,5000.98,20,35.77,55,1,66,41.816,38.986,56.984,11211
80,04-07-2025 20:32:08,64,8,N/A,0,1325.445,810,12,30.705,55,1,57,14.405,18.961,26.6,11203
80,04-07-2025 20:32:09,63,1,N/A,0,1324.695,810,10,18.499,55,1,54,18.778,21.041,23.433,11203
80,04-07-2025 20:32:10,62,2,N/A,0,1329.164,405,9,15.532,55,1,52,12.342,15.136,7.397,11189
80,04-07-2025 20:32:11,62,5,N/A,0,1328.977,405,10,18.255,54,1,74,30.773,29.93,52.181,10972
80,04-07-2025 20:32:12,61,27,N/A,1,1328.977,405,10,17.97,53,1,63,25.121,28.685,51.183,10901
80,04-07-2025 20:32:13,61,38,N/A,1,1328.852,405,9,17.334,53,1,61,20.668,21.985,35.671,10923
80,04-07-2025 20:32:14,60,23,N/A,0,1328.852,405,9,15.272,52,1,55,7.414,12.702,10.564,10921
80,04-07-2025 20:32:15,60,4,N/A,0,1328.852,405,10,15.281,51,1,61,12.251,18.02,27.854,10916
80,04-07-2025 20:32:16,59,27,N/A,0,1328.852,405,9,15.02,50,1,57,11.257,14.716,17.588,10918
80,04-07-2025 20:32:17,59,9,N/A,0,1328.852,405,9,14.986,50,1,55,8.635,15.837,20.963,10925
80,04-07-2025 20:32:18,59,3,N/A,0,1328.852,405,9,15.08,49,1,54,9.623,12.422,11.737,10916
80,04-07-2025 20:32:19,59,4,N/A,0,1326.727,7000.98,24,27.314,48,1,54,9.853,16.353,26.577,10915
80,04-07-2025 20:32:20,60,37,N/A,0,1326.914,7000.98,24,42.738,48,1,55,12.998,17.119,22.138,10921
80,04-07-2025 20:32:21,59,4,N/A,0,1312.789,810,12,21.126,48,1,62,26.202,22.144,36.552,10959
80,04-07-2025 20:32:22,58,10,N/A,0,1313.289,405,9,17.327,48,1,55,10.204,16.968,32.782,10934
80,04-07-2025 20:32:23,58,18,N/A,0,1325.82,810,12,20.557,47,1,66,30.139,35.863,55.261,10980
80,04-07-2025 20:32:24,57,36,N/A,0,1345.133,810,11,20.563,47,1,70,33.552,33.211,48.195,11038
80,04-07-2025 20:32:25,57,21,N/A,0,1346.133,405,11,18.702,46,1,67,23.862,31.045,50.942,11031
80,04-07-2025 20:32:26,57,26,N/A,0,1327.258,810,11,21.026,46,1,72,24.12,28.313,43.127,11079
80,04-07-2025 20:32:27,56,29,N/A,0,1328.945,810,12,21.951,45,1,65,33.967,26.804,50.38,11086
80,04-07-2025 20:32:28,56,11,N/A,0,1328.945,405,11,19.705,45,1,63,11.589,16.167,27.241,11072
80,04-07-2025 20:32:29,56,27,N/A,0,1325.102,405,11,19.509,44,1,61,7.824,14.602,28.321,11077
80,04-07-2025 20:32:30,55,17,N/A,0,1325.164,405,9,16.855,44,1,59,9.567,16.104,16.656,11080
80,04-07-2025 20:32:31,55,16,N/A,0,1325.164,405,9,16.573,44,1,60,10.701,13.685,18.419,11073
80,04-07-2025 20:32:32,55,15,N/A,0,1325.664,405,9,17.686,43,1,54,11.642,18.748,30.553,11075
80,04-07-2025 20:32:33,55,21,N/A,0,1334.758,405,10,16.796,43,1,61,18.333,22.071,34.467,11063
80,04-07-2025 20:32:34,55,38,N/A,0,1409.016,810,11,18.813,43,1,62,17.207,24.337,43.569,11111
80,04-07-2025 20:32:35,54,15,N/A,0,1400.945,810,11,20.505,43,1,68,24.666,30.023,50.205,11044
80,04-07-2025 20:32:36,54,8,N/A,0,1387.102,405,11,18.996,43,1,69,29.827,32.373,51.683,11056
80,04-07-2025 20:32:37,54,45,N/A,0,1448.941,810,11,19.232,43,1,59,34.697,41.074,53.347,11047
80,04-07-2025 20:32:38,54,19,N/A,0,1468.441,810,11,21.592,43,1,70,51.417,55.381,55.731,11095
80,04-07-2025 20:32:39,53,20,N/A,0,1375.754,810,12,19.184,43,1,69,25.403,34.139,54.916,11128
80,04-07-2025 20:32:40,53,16,N/A,0,1312.762,405,9,17.106,43,1,65,34.962,33.567,49.081,11170
80,04-07-2025 20:32:41,53,16,N/A,0,1313.699,405,9,14.807,43,1,69,38.581,38.486,61.548,11285
80,04-07-2025 20:32:42,53,11,N/A,0,1314.047,405,9,15.626,43,1,68,40.902,38.112,55.924,11269
80,04-07-2025 20:32:43,52,12,N/A,0,1302.891,405,9,15.779,43,1,73,19.622,20.639,30.789,11279
80,04-07-2025 20:32:44,52,10,N/A,0,1301.453,405,9,14.648,43,1,59,21.452,17.412,26.345,11279
80,04-07-2025 20:32:45,52,7,N/A,0,1290.641,405,9,14.755,43,1,74,12.288,15.855,24.687,11275
80,04-07-2025 20:32:46,52,13,N/A,0,1293.766,405,9,14.75,43,1,60,14.058,15.263,22.302,11283
80,04-07-2025 20:32:47,52,16,N/A,0,1303.016,405,8,15.211,43,1,60,21.36,22.059,41.715,11285
80,04-07-2025 20:32:48,51,26,N/A,0,1311.516,405,9,14.765,43,1,62,30.398,32.555,47.641,11299
80,04-07-2025 20:32:49,51,31,N/A,0,1301.695,405,9,14.686,43,1,65,25.986,27.172,38.949,11342
80,04-07-2025 20:32:50,51,15,N/A,1,1301.695,405,9,14.519,43,1,59,30.742,27.778,34.528,11382
80,04-07-2025 20:32:51,51,8,N/A,0,1316.914,405,9,15.159,43,1,74,55.837,52.53,74.752,11452
80,04-07-2025 20:32:52,51,20,N/A,0,1324.664,405,9,14.864,43,1,57,42.258,29.342,46.474,11405
80,04-07-2025 20:32:53,51,14,N/A,0,1324.102,405,9,16.107,43,1,63,18.154,17.027,21.867,11378
80,04-07-2025 20:32:54,50,17,N/A,0,1315.102,405,9,14.314,43,1,58,18.849,14.596,18.058,11390
80,04-07-2025 20:32:55,50,9,N/A,0,1314.539,405,8,14.686,43,1,61,14.226,16.329,22.266,11347
80,04-07-2025 20:32:56,50,9,N/A,0,1310.352,405,8,14.289,43,1,70,28.382,26.813,33.535,11391
80,04-07-2025 20:32:57,50,24,N/A,0,1311.078,405,9,14.549,43,1,59,50.747,45.983,40.109,11432
80,04-07-2025 20:32:58,50,16,N/A,0,1302.547,405,9,14.666,43,1,56,45.702,36.95,42.95,11447
80,04-07-2025 20:32:59,49,22,N/A,0,1295.859,405,9,14.954,43,1,57,23.635,21.065,19.119,11432
80,04-07-2025 20:33:00,49,14,N/A,0,1296.109,405,9,14.809,43,1,57,17.685,17.656,23.006,11446
80,04-07-2025 20:33:01,49,14,N/A,0,1296.234,405,9,14.742,43,1,62,31.33,24.591,37.207,11509
80,04-07-2025 20:33:02,49,12,N/A,0,1286.859,405,8,14.954,43,1,58,13.718,15.033,20.482,11443
80,04-07-2025 20:33:03,49,13,N/A,0,1296.734,405,8,15.395,43,1,58,28.003,25.966,31.72,11438
80,04-07-2025 20:33:04,49,27,N/A,0,1300.297,405,8,14.424,43,1,56,21.332,21.468,33.398,11447
80,04-07-2025 20:33:05,49,11,N/A,0,1301.984,405,9,15.642,43,1,63,21.244,19.972,36.954,11452
80,04-07-2025 20:33:06,48,17,N/A,0,1301.984,405,8,15.471,43,1,61,32.961,26.243,44.989,11469
80,04-07-2025 20:33:07,48,11,N/A,0,1297.859,405,8,13.984,43,1,62,16.467,14.598,19.892,11440
80,04-07-2025 20:33:08,48,9,N/A,0,1300.984,405,8,14.399,43,1,61,24.115,20.202,33.755,11437
80,04-07-2025 20:33:09,48,15,N/A,0,1285.328,405,8,14.22,43,1,58,17.278,18.763,29.958,11441
80,04-07-2025 20:33:10,48,22,N/A,0,1300.141,405,9,14.38,43,1,57,42.604,38.732,55.151,11508
80,04-07-2025 20:33:11,47,13,N/A,0,1300.016,405,8,14.35,43,1,61,46.566,44.224,62.199,11858
80,04-07-2025 20:33:12,47,12,N/A,0,1299.047,405,8,14.002,43,1,67,24.764,25.269,41.962,11673
80,04-07-2025 20:33:13,47,28,N/A,0,1296.328,405,9,16.026,43,1,60,36.56,33.857,51.519,11721
80,04-07-2025 20:33:14,47,20,N/A,0,1300.508,405,9,13.837,43,1,67,15.953,15.099,18.15,11737
80,04-07-2025 20:33:15,47,25,N/A,0,1299.883,405,8,14.898,43,1,56,24.143,23.805,36.134,11724
80,04-07-2025 20:33:16,47,18,N/A,0,1300.477,405,9,16.815,43,1,63,16.414,16.878,21.22,11742
80,04-07-2025 20:33:17,47,31,N/A,0,1304.664,405,9,13.626,43,1,71,52.507,45.931,45.185,11806
80,04-07-2025 20:33:18,47,22,N/A,0,1309.664,405,9,13.947,43,1,61,52.936,50.033,69.839,11851
80,04-07-2025 20:33:19,46,7,N/A,0,1309.664,405,8,13.946,43,1,58,15.324,19.392,28.657,11881
80,04-07-2025 20:33:20,46,7,N/A,0,1306.672,405,9,15.773,43,1,62,16.018,17.433,25.457,11863
80,04-07-2025 20:33:21,46,18,N/A,0,1313.984,405,8,13.833,43,1,56,19.79,19.975,30.022,11898
80,04-07-2025 20:33:22,46,10,N/A,0,1313.984,405,8,13.761,43,1,55,10.479,12.925,13.565,11881
80,04-07-2025 20:33:23,46,10,N/A,0,1310.383,405,8,13.895,43,1,56,9.945,13.992,15.346,11863
80,04-07-2025 20:33:24,46,11,N/A,0,1307.82,405,8,13.979,43,1,55,18.512,19.169,19.847,11823
80,04-07-2025 20:33:25,46,10,N/A,0,1307.82,405,8,13.79,43,1,52,9.505,12.576,13.649,11822
80,04-07-2025 20:33:26,45,11,N/A,0,1291.008,405,8,13.66,43,1,55,14.049,17.44,19.19,11738
80,04-07-2025 20:33:27,45,10,N/A,0,1287.195,405,8,13.855,43,1,59,18.796,20.136,22.711,11701
80,04-07-2025 20:33:28,45,10,N/A,0,1287.195,405,8,13.817,43,1,56,16.284,12.342,14.666,11678
80,04-07-2025 20:33:29,45,12,N/A,0,1287.367,405,8,13.778,43,1,59,17,15.748,26.439,11674
80,04-07-2025 20:33:30,45,18,N/A,0,1299.125,405,8,13.804,43,1,55,22.615,22.27,27.015,11678
80,04-07-2025 20:33:31,45,10,N/A,0,1299.125,405,8,13.787,43,1,59,17.326,18.418,24.326,11705
80,04-07-2025 20:33:32,45,19,N/A,0,1303.063,405,8,13.754,43,1,56,14.877,14.192,19.558,11689
80,04-07-2025 20:33:33,45,18,N/A,0,1303.125,405,8,15.573,43,1,57,15.191,15.515,24.455,11692
80,04-07-2025 20:33:34,45,31,N/A,0,1308.898,405,8,15.699,43,1,58,34.579,33.547,38.674,11675
80,04-07-2025 20:33:35,44,36,N/A,0,1309.617,405,8,13.822,43,1,57,49.47,49.959,54.879,11728
80,04-07-2025 20:33:36,44,14,N/A,0,1309.492,405,8,13.535,43,1,66,29.129,24.686,30.396,11759
80,04-07-2025 20:33:37,44,10,N/A,0,1301.211,405,8,13.694,43,1,54,20.254,18.777,25.821,11748
80,04-07-2025 20:33:38,44,13,N/A,0,1302.461,405,8,13.517,43,1,58,19.465,17.08,25.801,11742
80,04-07-2025 20:33:39,44,19,N/A,0,1303.305,405,8,14.141,43,1,60,16.85,17.89,26.612,11743
80,04-07-2025 20:33:40,44,13,N/A,0,1291.18,405,8,13.739,43,1,57,17.709,17.719,28.057,11746
80,04-07-2025 20:33:41,44,12,N/A,0,1291.344,405,8,15.069,43,1,59,19.074,17.711,23.936,11750
80,04-07-2025 20:33:42,44,22,N/A,0,1291.531,405,8,13.422,43,1,58,21.654,19.317,21.978,11749
80,04-07-2025 20:33:43,43,16,N/A,0,1292.281,405,8,14.781,43,1,58,20.212,19.988,27.47,11755
80,04-07-2025 20:33:44,43,15,N/A,0,1292.281,405,8,13.544,43,1,58,15.833,17.991,21.966,11749
80,04-07-2025 20:33:45,43,33,N/A,0,1300.25,405,8,14.899,43,1,74,21.16,22.283,39.029,11760
80,04-07-2025 20:33:46,43,13,N/A,0,1309.438,405,9,15.966,43,1,60,27.032,26.624,36.428,11762
80,04-07-2025 20:33:47,43,18,N/A,0,1369.207,405,8,13.704,43,1,72,47.079,53.558,77.421,11821
80,04-07-2025 20:33:48,43,14,N/A,0,1375.145,405,9,14.627,43,1,59,21.742,26.008,45.245,11845
80,04-07-2025 20:33:49,43,30,N/A,0,1377.301,810,10,18.706,43,1,57,17.344,24.097,33.892,11855
80,04-07-2025 20:33:50,43,9,N/A,0,1348.676,810,11,19.854,43,1,71,21.883,23.304,24.044,11862
80,04-07-2025 20:33:51,43,34,N/A,0,1344.117,810,10,18.645,43,1,58,39.307,42.191,60.784,11931
80,04-07-2025 20:33:52,43,16,N/A,0,1353.133,810,10,18.873,43,1,56,18.757,22.883,32.037,11919
80,04-07-2025 20:33:53,43,12,N/A,0,1350.18,405,9,15.517,43,1,61,14.368,19.132,33.762,11913
80,04-07-2025 20:33:54,43,30,N/A,0,1369.992,810,10,18.599,43,1,61,21.379,30.121,50.989,11864
80,04-07-2025 20:33:55,43,9,N/A,0,1352.805,810,10,19.214,43,1,66,15.697,22.809,37.313,11876
80,04-07-2025 20:33:56,42,24,N/A,0,1352.398,405,9,16.27,43,1,55,25.124,22.198,34.931,11899
80,04-07-2025 20:33:57,43,31,N/A,0,1360.211,405,9,16.73,43,1,62,30.041,26.473,39.672,11918
80,04-07-2025 20:33:58,42,25,N/A,0,1348.961,405,8,15.251,43,1,71,33.452,31.682,50.813,11951
80,04-07-2025 20:33:59,44,20,N/A,0,1356.617,7000.98,22,38.459,43,1,66,37.392,38.524,49.94,11970
80,04-07-2025 20:34:00,44,3,N/A,0,1356.867,7000.98,21,37.447,43,1,68,34.094,32.725,44.358,11989
80,04-07-2025 20:34:01,43,9,N/A,0,1368.086,810,10,18.782,43,1,73,37.256,39.133,60.387,12036
80,04-07-2025 20:34:02,42,15,N/A,1,1371.711,405,8,12.942,43,1,63,24.411,29.286,46.396,11969
80,04-07-2025 20:34:03,42,12,N/A,0,1371.461,405,8,12.629,43,1,58,12.716,17.944,33.186,11942
80,04-07-2025 20:34:04,42,5,N/A,0,1371.461,405,8,14.383,43,1,55,7.512,14.841,24.907,11924
80,04-07-2025 20:34:05,42,13,N/A,0,1370.742,405,8,14.713,43,1,59,10.977,17.449,28.903,11921
80,04-07-2025 20:34:06,42,17,N/A,0,1368.867,405,8,14.745,43,1,62,28.211,25.726,46.189,11935
80,04-07-2025 20:34:07,42,16,N/A,0,1362.367,405,8,14.77,43,1,62,10.732,16.799,34.686,11884
80,04-07-2025 20:34:08,42,38,N/A,0,1416.723,405,8,17.824,43,1,59,22.928,27.327,40.563,11896
80,04-07-2025 20:34:09,42,16,N/A,1,1409.441,405,9,13.39,43,1,67,18.193,24.337,34.019,11903
80,04-07-2025 20:34:10,42,16,N/A,0,1481.488,810,10,18.49,43,1,62,30.426,38.014,52.134,11900
80,04-07-2025 20:34:11,42,23,N/A,1,1493.332,810,10,18.737,43,1,76,23.97,28.226,41.343,11909
80,04-07-2025 20:34:12,41,9,N/A,1,1469.02,405,8,12.815,43,1,67,35.267,33.22,49.363,11937
80,04-07-2025 20:34:13,41,5,N/A,0,1402.723,405,8,14.122,43,1,75,42.267,38.022,59.992,11974
80,04-07-2025 20:34:14,41,15,N/A,0,1356.379,405,9,16.668,43,1,70,35.182,41.109,66.742,12031
